"phylum","class","order","family","genus","species","AphiaID","records","max_year","group","obis","gbif","redlist_category"
"Cnidaria","Anthozoa","Malacalcyonacea","Gorgoniidae","Leptogorgia","Leptogorgia virgulata",158288,3,1971,,TRUE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Acroporidae","Acropora","Acropora cervicornis",206989,1,1973,,TRUE,TRUE,"CR"
"Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","Agaricia agaricites",287911,1,1973,,TRUE,TRUE,"VU"
"Cnidaria","Anthozoa","Scleractinia","Faviidae","Favia","Favia fragum",207432,1,1973,,TRUE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Faviidae","Manicina","Manicina areolata",290327,1,1973,,TRUE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Dendrogyra","Dendrogyra cylindrus",418865,1,,,TRUE,FALSE,"CR"
"Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Dichocoenia","Dichocoenia stokesii",289807,2,1977,,TRUE,TRUE,"VU"
"Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","Porites astreoides",288889,1,1973,,TRUE,TRUE,
"Cnidaria","Anthozoa","Scleractinia","Rhizangiidae","Siderastrea","Siderastrea siderea",207516,1,1973,,TRUE,TRUE,"CR"
"Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Diphyes","Diphyes dispar",135420,2,,,TRUE,FALSE,
"Cnidaria","Hydrozoa","Siphonophorae","Physaliidae","Physalia","Physalia physalis",135479,1,,,TRUE,TRUE,
"Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten duplicatus",178650,1,1996,,TRUE,TRUE,
"Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia","Luidia lawrencei",474112,1,1971,,TRUE,FALSE,
"Echinodermata","Echinoidea","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus",367850,15,2010,,TRUE,TRUE,
"Echinodermata","Echinoidea","Echinolampadacea","Mellitidae","Mellita","Mellita tenuis",422503,2,1971,,TRUE,TRUE,
"Echinodermata","Echinoidea","Spatangoida","Schizasteridae","Moira","Moira atropos",158067,2,1971,,TRUE,TRUE,
"Echinodermata","Holothuroidea","Apodida","Synaptidae","Leptosynapta","Leptosynapta multigranula",422540,4,2002,,TRUE,TRUE,
"Echinodermata","Holothuroidea","Apodida","Synaptidae","Leptosynapta","Leptosynapta tenuis",158485,1,2004,,TRUE,FALSE,
"Echinodermata","Holothuroidea","Apodida","Synaptidae","Synaptula","Synaptula hydriformis",422542,1,1973,,TRUE,TRUE,
"Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Aslia","Aslia pygmaea",529439,1,1971,,TRUE,FALSE,
"Echinodermata","Holothuroidea","Dendrochirotida","Sclerodactylidae","Sclerodactyla","Sclerodactyla briareus",158532,1,1971,,TRUE,FALSE,
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphioplus","Amphioplus (Amphioplus) abditus",244985,2,1997,,TRUE,FALSE,
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphipholis","Amphipholis squamata",125064,3,2000,,TRUE,TRUE,
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Ophiophragmus","Ophiophragmus filograneus",243925,2,1996,,TRUE,TRUE,
"Echinodermata","Ophiuroidea","Amphilepidida","Ophiactidae","Ophiactis","Ophiactis savignyi",125122,4,1994,,TRUE,TRUE,
"Echinodermata","Ophiuroidea","Amphilepidida","Ophiolepididae","Ophiolepis","Ophiolepis elegans",243691,4,2004,,TRUE,TRUE,
"Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrophyton","Astrophyton muricatum",243214,1,,,TRUE,TRUE,
"Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi",115104,2,,,TRUE,FALSE,
"Mollusca","Bivalvia","Arcida","Arcidae","Anadara","Anadara secticostata",504356,1,1996,,TRUE,TRUE,
"Mollusca","Bivalvia","Arcida","Arcidae","Arca","Arca zebra",420713,1,1988,,TRUE,TRUE,
"Mollusca","Bivalvia","Arcida","Arcidae","Barbatia","Barbatia domingensis",582484,1,,,TRUE,TRUE,
"Mollusca","Bivalvia","Arcida","Noetiidae","Arcopsis","Arcopsis adamsi",420724,1,2004,,TRUE,TRUE,
"Mollusca","Bivalvia","Arcida","Noetiidae","Noetia","Noetia ponderosa",156909,1,,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Dallocardia","Dallocardia muricata",381280,4,2002,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Dinocardium","Dinocardium robustum",156843,3,1971,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Fulvia","Fulvia laevigata",605734,12,2000,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Laevicardium","Laevicardium mortoni",156782,12,2004,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Laevicardium","Laevicardium serratum",381803,1,,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Laevicardium","Laevicardium sybariticum",381769,1,2000,,TRUE,TRUE,
"Mollusca","Bivalvia","Cardiida","Cardiidae","Trachycardium","Trachycardium egmontianum",519471,5,1971,,TRUE,TRUE,
